id_operacao,id_cooperativa,id_cliente,linha_credito,cultura,valor_operacao,data_contratacao,data_vencimento,taxa_juros,status,dias_atraso,regiao,estado
171,21,3808,Pronaf,Algodão,264379.943250348,2024-09-28 01:55:22.165708,2025-10-02 01:55:22.202680,12.216888503517914,Ativo,0,Norte,RS
172,41,3304,Pronaf,Cana-de-açúcar,262020.5762062034,2023-12-14 01:55:22.165711,2025-11-29 01:55:22.202684,8.632968957746343,Liquidado,0,Sudeste,GO
173,25,4912,Comercialização,Milho,226500.72336820705,2025-01-12 01:55:22.165715,2026-03-07 01:55:22.202687,7.458299589612414,Ativo,0,Sul,GO
174,30,4647,Custeio,Café,253415.32692676657,2024-04-16 01:55:22.165719,2026-04-05 01:55:22.202691,7.5824880816215865,Ativo,0,Sudeste,MG
175,29,64,Custeio,Soja,352068.6419706357,2023-08-13 01:55:22.165723,2025-09-16 01:55:22.202695,8.520785343414381,Ativo,0,Sul,GO
176,19,3374,Pronaf,Cana-de-açúcar,339049.19352629245,2024-11-10 01:55:22.165726,2025-08-11 01:55:22.202698,8.0192585756727,Ativo,0,Norte,SP
177,19,2630,Pronaf,Café,309838.1720951293,2024-08-06 01:55:22.165730,2026-03-31 01:55:22.202702,7.840654370221348,Liquidado,0,Sul,GO
178,8,4945,Investimento,Milho,160881.18453520676,2024-10-20 01:55:22.165733,2025-10-15 01:55:22.202705,10.81579504106653,Ativo,0,Sudeste,MG
179,31,4455,Investimento,Cana-de-açúcar,202580.60276529478,2025-03-12 01:55:22.165737,2026-07-03 01:55:22.202709,5.9915171621397345,Ativo,0,Norte,SP
180,3,1658,Pronaf,Café,273260.17172853934,2024-11-06 01:55:22.165740,2025-08-15 01:55:22.202712,8.820197445153207,Ativo,0,Sudeste,MG
181,50,628,Pronamp,Soja,241263.8123724661,2023-09-30 01:55:22.165744,2025-11-20 01:55:22.202715,10.137460267401643,Vencido,6,Sudeste,MG
182,3,1796,Investimento,Milho,220098.57166429883,2023-12-20 01:55:22.165747,2025-09-13 01:55:22.202719,7.689647371848066,Ativo,0,Sul,SP
183,24,273,Investimento,Cana-de-açúcar,238366.49116780318,2023-10-16 01:55:22.165751,2025-08-23 01:55:22.202722,8.901857356753068,Ativo,0,Norte,MT
184,18,4891,Investimento,Cana-de-açúcar,201505.3342834858,2023-09-09 01:55:22.165754,2025-10-17 01:55:22.202725,10.425238922006281,Ativo,0,Nordeste,GO
185,46,1343,Pronaf,Milho,325518.6037248847,2025-05-27 01:55:22.165758,2025-08-31 01:55:22.202729,6.85614254847509,Ativo,0,Sul,SP
186,27,3448,Pronamp,Soja,138278.1547645104,2024-08-24 01:55:22.165761,2025-12-09 01:55:22.202732,7.421448498218959,Vencido,149,Sudeste,BA
187,30,4268,Custeio,Soja,309748.94411069236,2024-06-16 01:55:22.165765,2026-06-10 01:55:22.202735,9.050067300168127,Ativo,0,Norte,GO
188,33,1642,Custeio,Cana-de-açúcar,412018.1020406733,2025-03-06 01:55:22.165768,2025-09-06 01:55:22.202739,8.168934150884139,Ativo,0,Sudeste,RS
189,11,684,Custeio,Algodão,224240.52366246865,2024-04-09 01:55:22.165772,2026-01-30 01:55:22.202742,4.60365739003746,Ativo,0,Norte,RS
190,31,1502,Custeio,Soja,314478.3618653517,2023-10-13 01:55:22.165775,2025-10-01 01:55:22.202746,8.568363229544643,Vencido,41,Nordeste,SP
191,4,3747,Investimento,Milho,417546.5894681722,2024-04-22 01:55:22.165779,2026-05-30 01:55:22.202749,10.511763876531958,Ativo,0,Sudeste,BA
192,29,893,Pronaf,Café,10000.0,2023-11-17 01:55:22.165782,2026-04-11 01:55:22.202752,5.304718353750933,Vencido,140,Sudeste,MG
193,38,4713,Investimento,Milho,351589.5907569943,2024-06-28 01:55:22.165786,2026-04-24 01:55:22.202756,11.419004059478356,Ativo,0,Centro-Oeste,MT
194,19,3540,Pronamp,Milho,82010.28066463204,2024-05-05 01:55:22.165789,2025-10-18 01:55:22.202759,7.17911167499622,Ativo,0,Centro-Oeste,GO
195,39,4134,Comercialização,Milho,270638.83797155553,2024-06-20 01:55:22.165793,2026-01-24 01:55:22.202763,7.196287175499867,Ativo,0,Norte,MG
196,18,973,Pronamp,Algodão,265603.4683570647,2023-09-12 01:55:22.165799,2026-01-03 01:55:22.202766,8.750904945316288,Ativo,0,Nordeste,MG
197,11,1524,Pronaf,Cana-de-açúcar,148432.2319552273,2024-01-31 01:55:22.165803,2026-04-26 01:55:22.202769,9.26305117708165,Ativo,0,Sul,MT
198,14,4027,Custeio,Café,143140.74115816614,2025-02-24 01:55:22.165806,2026-01-17 01:55:22.202773,9.257360578998007,Ativo,0,Centro-Oeste,PR
199,18,4180,Comercialização,Cana-de-açúcar,296857.47120882035,2024-03-12 01:55:22.165810,2026-06-13 01:55:22.202776,9.20462848111435,Ativo,0,Centro-Oeste,MG
200,26,3681,Investimento,Cana-de-açúcar,248438.2869743447,2024-08-04 01:55:22.165813,2026-04-08 01:55:22.202780,9.49674705895459,Ativo,0,Norte,MG
201,3,1956,Pronaf,Café,376939.1961046235,2025-05-01 01:55:22.165817,2025-11-15 01:55:22.202783,6.745936908826417,Ativo,0,Norte,MG
202,16,1897,Pronaf,Café,275542.7896383837,2024-01-20 01:55:22.165821,2025-11-29 01:55:22.202787,6.882835240545921,Ativo,0,Nordeste,SP
203,45,3387,Pronamp,Milho,327402.66046679806,2024-04-22 01:55:22.165825,2025-11-23 01:55:22.202791,4.508022959658678,Vencido,139,Sudeste,MT
204,12,116,Pronaf,Milho,365939.1479584524,2023-09-29 01:55:22.165828,2026-02-15 01:55:22.202794,8.686432410221594,Liquidado,0,Nordeste,PR
205,38,3969,Pronamp,Soja,354618.8226747068,2025-06-17 01:55:22.165832,2025-12-13 01:55:22.202798,8.023890645031809,Ativo,0,Sudeste,GO
206,45,1096,Pronaf,Milho,291319.10435662355,2023-09-03 01:55:22.165836,2025-09-01 01:55:22.202801,6.336944671283915,Ativo,0,Sul,PR
207,39,335,Custeio,Soja,175260.67441851395,2023-12-16 01:55:22.165839,2025-08-24 01:55:22.202804,8.460654400821731,Ativo,0,Norte,MG
208,23,3558,Custeio,Soja,272553.34921874065,2023-09-20 01:55:22.165843,2026-05-11 01:55:22.202808,9.689212044524158,Ativo,0,Norte,MT
209,24,1193,Pronaf,Milho,407223.3495222109,2024-11-19 01:55:22.165846,2026-03-26 01:55:22.202811,8.288687217820721,Liquidado,0,Sudeste,BA
210,49,4789,Pronamp,Milho,263795.81022427685,2025-02-15 01:55:22.165850,2026-04-17 01:55:22.202815,4.055393766021565,Ativo,0,Sudeste,GO
211,18,2518,Pronaf,Milho,226867.03441798993,2024-03-20 01:55:22.165853,2025-09-07 01:55:22.202818,7.77566764575301,Ativo,0,Norte,BA
212,2,1461,Pronamp,Algodão,310499.07459376834,2024-11-12 01:55:22.165857,2025-08-22 01:55:22.202822,8.750921935271306,Ativo,0,Norte,SP
213,43,3204,Investimento,Cana-de-açúcar,277080.83803140785,2024-03-23 01:55:22.165860,2026-05-08 01:55:22.202825,8.6285589834727,Ativo,0,Norte,MT
214,30,4092,Custeio,Cana-de-açúcar,351496.3423397521,2023-11-14 01:55:22.165864,2026-01-19 01:55:22.202828,5.519694597171876,Ativo,0,Norte,GO
215,45,1312,Comercialização,Soja,245285.1920975335,2025-04-22 01:55:22.165867,2026-04-03 01:55:22.202832,9.342635015847673,Liquidado,0,Norte,RS
216,17,1530,Custeio,Milho,236623.86004356822,2024-01-05 01:55:22.165871,2025-09-18 01:55:22.202835,9.221433831428453,Ativo,0,Sul,PR
217,20,3231,Comercialização,Milho,10000.0,2023-10-04 01:55:22.165874,2026-07-03 01:55:22.202839,11.581160393489718,Ativo,0,Sul,SP
218,37,3635,Investimento,Algodão,193968.54237792164,2024-03-13 01:55:22.165878,2026-06-20 01:55:22.202842,8.8965339367659,Ativo,0,Nordeste,RS
219,43,1304,Pronaf,Cana-de-açúcar,278690.92937349353,2023-08-08 01:55:22.165881,2025-09-21 01:55:22.202845,9.954747933605722,Vencido,81,Norte,MT
220,38,3836,Pronamp,Café,354309.8840291792,2025-05-02 01:55:22.165885,2026-07-03 01:55:22.202849,6.930390779046393,Ativo,0,Centro-Oeste,MT
221,49,3432,Investimento,Soja,210456.83075427247,2023-11-25 01:55:22.165888,2026-03-13 01:55:22.202852,5.166195916005995,Ativo,0,Sudeste,PR
222,17,4977,Custeio,Café,10000.0,2023-08-07 01:55:22.165892,2026-06-21 01:55:22.202856,9.203258923353749,Ativo,0,Nordeste,BA
223,50,4476,Pronaf,Café,354924.50698555564,2024-03-12 01:55:22.165895,2026-01-09 01:55:22.202859,10.52869817585572,Ativo,0,Sul,BA
224,36,1106,Comercialização,Algodão,62082.62508019479,2025-03-24 01:55:22.165899,2026-05-19 01:55:22.202862,6.577529563809943,Vencido,111,Nordeste,PR
225,3,1938,Pronamp,Milho,226891.85951393403,2024-09-04 01:55:22.165902,2025-09-23 01:55:22.202866,9.455694333660224,Vencido,137,Nordeste,BA
226,36,4801,Pronamp,Soja,74683.08250182646,2025-06-29 01:55:22.165906,2026-06-11 01:55:22.202869,7.745400167238441,Vencido,12,Norte,RS
227,18,346,Custeio,Algodão,234908.5373822814,2025-01-27 01:55:22.165909,2026-05-01 01:55:22.202873,7.244512248072171,Ativo,0,Norte,RS
228,17,3191,Custeio,Cana-de-açúcar,284644.43469141517,2025-03-26 01:55:22.165913,2025-09-30 01:55:22.202876,7.99731702425652,Ativo,0,Centro-Oeste,RS
229,7,3025,Pronamp,Cana-de-açúcar,284377.38056097244,2025-06-24 01:55:22.165916,2026-04-19 01:55:22.202879,7.641373788046568,Ativo,0,Nordeste,MT
230,35,667,Pronamp,Algodão,133344.46620835783,2025-05-17 01:55:22.165920,2026-02-26 01:55:22.202883,6.267786624999328,Ativo,0,Sudeste,BA
231,33,1747,Pronamp,Café,10000.0,2024-10-14 01:55:22.165923,2026-04-18 01:55:22.202886,11.051159270107801,Ativo,0,Sul,BA
232,48,770,Pronamp,Cana-de-açúcar,75257.97825838646,2025-05-06 01:55:22.165927,2026-02-27 01:55:22.202890,6.7975057022441145,Ativo,0,Norte,MT
233,49,2604,Pronaf,Milho,353687.7183802621,2024-12-22 01:55:22.165930,2026-04-12 01:55:22.202895,10.560576586644103,Ativo,0,Norte,GO
234,10,4483,Pronaf,Cana-de-açúcar,281364.27439551277,2023-10-20 01:55:22.165935,2026-01-15 01:55:22.202899,7.219377760871137,Ativo,0,Norte,MT
235,50,1780,Pronamp,Algodão,193735.60302761392,2023-09-15 01:55:22.165938,2026-07-07 01:55:22.202903,9.121072443732334,Ativo,0,Centro-Oeste,MG
236,48,1984,Comercialização,Café,260278.29045806619,2025-02-04 01:55:22.165942,2025-11-08 01:55:22.202906,7.232847505495086,Ativo,0,Sul,PR
237,35,4580,Pronamp,Café,91256.1748690322,2023-09-23 01:55:22.165946,2026-04-15 01:55:22.202909,7.917105834981289,Liquidado,0,Sudeste,RS
238,4,2134,Pronaf,Café,235312.09534639167,2023-09-28 01:55:22.165949,2026-02-04 01:55:22.202913,6.551412448419382,Ativo,0,Norte,GO
239,39,2032,Pronamp,Algodão,128593.43727715703,2024-10-14 01:55:22.165953,2026-04-23 01:55:22.202916,7.645299188596112,Liquidado,0,Sudeste,GO
240,12,3962,Custeio,Café,366309.9972974049,2024-08-21 01:55:22.165956,2026-05-22 01:55:22.202920,11.833375381952889,Ativo,0,Sudeste,RS
241,50,48,Pronaf,Cana-de-açúcar,168807.52502896043,2024-04-28 01:55:22.165960,2025-11-20 01:55:22.202923,5.246316804410839,Vencido,98,Centro-Oeste,SP
242,30,1770,Custeio,Cana-de-açúcar,247145.0156962747,2024-10-02 01:55:22.165963,2025-11-11 01:55:22.202927,10.483619312386404,Liquidado,0,Centro-Oeste,SP
243,37,423,Comercialização,Cana-de-açúcar,145354.28757540265,2024-11-20 01:55:22.165967,2026-05-10 01:55:22.202930,7.798441252629766,Liquidado,0,Nordeste,RS
244,30,241,Pronamp,Soja,195200.51237946062,2023-10-10 01:55:22.165970,2026-03-18 01:55:22.202934,8.996581937734616,Ativo,0,Sudeste,MT
245,4,2040,Pronamp,Milho,329018.7252590279,2025-02-28 01:55:22.165974,2025-10-05 01:55:22.202937,8.35695016679942,Ativo,0,Sul,MT
246,27,3742,Comercialização,Algodão,284993.87338225555,2023-08-13 01:55:22.165977,2026-05-16 01:55:22.202940,8.98669053991822,Ativo,0,Nordeste,SP
247,50,2662,Comercialização,Café,45914.724717735226,2024-03-16 01:55:22.165981,2025-11-12 01:55:22.202944,9.678108356730696,Ativo,0,Norte,SP
248,37,3066,Pronamp,Soja,241216.71794673803,2024-10-18 01:55:22.165984,2025-11-14 01:55:22.202947,7.790478383187377,Ativo,0,Sul,BA
249,10,4352,Pronaf,Algodão,171683.41969559484,2024-03-13 01:55:22.165988,2025-11-22 01:55:22.202951,6.005001531582982,Ativo,0,Centro-Oeste,RS
250,32,1710,Pronamp,Soja,228421.79581273205,2024-01-30 01:55:22.165991,2026-03-19 01:55:22.202954,7.68169099615095,Liquidado,0,Sudeste,BA
251,22,200,Investimento,Milho,202530.10295758172,2024-03-16 01:55:22.165999,2025-10-19 01:55:22.202958,9.60875826091003,Ativo,0,Norte,RS
252,29,2224,Comercialização,Café,346967.6209062699,2024-12-11 01:55:22.166003,2026-04-03 01:55:22.202961,7.046925262022264,Ativo,0,Centro-Oeste,BA
253,5,830,Pronamp,Algodão,263569.90453560516,2024-05-28 01:55:22.166007,2026-04-05 01:55:22.202964,10.462065092139209,Ativo,0,Nordeste,RS
254,20,4891,Comercialização,Milho,163454.59385392914,2023-08-18 01:55:22.166011,2026-03-04 01:55:22.202968,9.214102392571782,Ativo,0,Sudeste,BA
255,8,3543,Comercialização,Soja,232737.3792249061,2024-12-12 01:55:22.166015,2025-10-19 01:55:22.202971,8.37223276797011,Ativo,0,Sudeste,GO
256,30,2748,Comercialização,Milho,348951.84613613493,2024-09-05 01:55:22.166019,2026-03-29 01:55:22.202975,3.9788803758508546,Ativo,0,Centro-Oeste,GO
257,37,3345,Comercialização,Algodão,247190.0644610162,2023-07-27 01:55:22.166022,2026-04-24 01:55:22.202978,8.61241129321168,Liquidado,0,Sul,GO
258,43,4841,Pronaf,Cana-de-açúcar,175457.84517254296,2024-11-01 01:55:22.166026,2025-09-25 01:55:22.202982,9.918194516626638,Liquidado,0,Sul,GO
259,14,4613,Pronamp,Milho,422884.73397768196,2024-08-30 01:55:22.166029,2026-03-02 01:55:22.202985,12.326140428408628,Ativo,0,Centro-Oeste,MT
260,49,2908,Custeio,Milho,268013.01616863295,2025-06-22 01:55:22.166033,2025-10-13 01:55:22.202991,9.999094136062803,Ativo,0,Norte,PR
261,19,4756,Pronaf,Milho,191651.8289052128,2024-06-26 01:55:22.166037,2026-01-18 01:55:22.202995,8.195017693324143,Liquidado,0,Sudeste,MT
262,33,2086,Comercialização,Milho,250073.32458329422,2024-07-18 01:55:22.166040,2025-08-21 01:55:22.202998,8.082900316144517,Liquidado,0,Norte,MG
263,39,2620,Comercialização,Cana-de-açúcar,22197.64175079274,2025-05-31 01:55:22.166044,2026-04-24 01:55:22.203001,10.646528997129447,Ativo,0,Centro-Oeste,SP
264,41,3320,Pronaf,Cana-de-açúcar,245079.37403422323,2023-09-22 01:55:22.166047,2026-03-07 01:55:22.203005,5.023438733167808,Ativo,0,Sul,MT
265,50,46,Pronaf,Milho,388116.32368457865,2023-08-08 01:55:22.166051,2026-02-26 01:55:22.203008,8.978402751934205,Liquidado,0,Centro-Oeste,MG
266,30,2240,Investimento,Soja,377554.1680876785,2023-08-09 01:55:22.166054,2025-09-01 01:55:22.203012,10.828518426560821,Ativo,0,Sudeste,GO
267,15,1077,Comercialização,Soja,282519.0215363624,2025-05-28 01:55:22.166058,2025-09-30 01:55:22.203015,7.952285712411582,Liquidado,0,Sudeste,RS
268,39,4487,Custeio,Algodão,264562.0930166079,2023-08-23 01:55:22.166061,2025-09-22 01:55:22.203018,8.247007016689166,Liquidado,0,Sudeste,MT
269,23,1253,Comercialização,Cana-de-açúcar,198758.49788820627,2024-03-08 01:55:22.166065,2025-11-17 01:55:22.203022,6.411618025070316,Ativo,0,Norte,RS
270,38,3048,Comercialização,Algodão,176715.5732436296,2024-10-04 01:55:22.166069,2026-02-05 01:55:22.203026,8.011184960642831,Ativo,0,Nordeste,PR
271,1,3082,Custeio,Milho,366638.4522818328,2025-01-03 01:55:22.166073,2026-06-17 01:55:22.203030,8.940255472160427,Ativo,0,Sudeste,MG
272,41,2366,Pronamp,Algodão,195819.04503127874,2025-02-26 01:55:22.166077,2026-03-03 01:55:22.203033,7.940943368211949,Vencido,74,Nordeste,BA
273,41,532,Investimento,Café,107432.67760866403,2025-02-08 01:55:22.166080,2025-09-24 01:55:22.203037,6.7151546268286815,Ativo,0,Centro-Oeste,GO
274,38,2826,Custeio,Soja,131667.2376777726,2025-01-08 01:55:22.166084,2026-06-14 01:55:22.203040,10.107299677301357,Ativo,0,Sul,SP
275,42,144,Pronaf,Algodão,278911.2275523585,2025-05-17 01:55:22.166087,2026-04-12 01:55:22.203043,6.688425118151801,Ativo,0,Nordeste,MG
276,45,3510,Comercialização,Algodão,168209.49453597027,2024-11-24 01:55:22.166091,2026-06-12 01:55:22.203048,7.530540919723936,Liquidado,0,Sul,MG
277,20,3286,Pronaf,Café,88186.52533185767,2024-10-29 01:55:22.166094,2025-12-08 01:55:22.203051,8.964919633763218,Ativo,0,Centro-Oeste,PR
278,13,3517,Investimento,Cana-de-açúcar,355777.6269574424,2024-02-04 01:55:22.166098,2025-10-06 01:55:22.203055,9.323850974470972,Ativo,0,Centro-Oeste,MG
279,3,4812,Comercialização,Cana-de-açúcar,324697.6266673382,2024-02-02 01:55:22.166101,2026-01-27 01:55:22.203058,9.002719844334674,Liquidado,0,Centro-Oeste,MG
280,14,2268,Pronamp,Cana-de-açúcar,254305.34351888433,2023-07-14 01:55:22.166105,2026-05-21 01:55:22.203061,8.613411091848596,Liquidado,0,Sul,PR
281,24,3506,Pronaf,Algodão,20198.844166474097,2024-12-03 01:55:22.166108,2025-09-07 01:55:22.203065,9.347883656131305,Ativo,0,Norte,BA
282,2,427,Pronamp,Soja,167834.6999540894,2025-06-24 01:55:22.166115,2026-06-10 01:55:22.203068,8.920164690074339,Ativo,0,Sudeste,MG
283,5,1130,Comercialização,Algodão,160580.663049692,2025-02-10 01:55:22.166118,2025-12-04 01:55:22.203072,3.0,Ativo,0,Centro-Oeste,MT
284,1,3543,Pronamp,Algodão,198920.7914905715,2024-03-08 01:55:22.166122,2026-04-29 01:55:22.203075,8.602441441000698,Liquidado,0,Sul,SP
285,24,2318,Investimento,Café,225408.8449426624,2024-01-30 01:55:22.166126,2025-10-14 01:55:22.203079,7.594336208758691,Ativo,0,Centro-Oeste,MT
286,20,589,Investimento,Soja,279636.0994946547,2025-03-18 01:55:22.166129,2026-03-28 01:55:22.203082,9.245331247438685,Vencido,70,Sul,MT
287,11,3285,Investimento,Café,179772.08808190195,2025-01-18 01:55:22.166133,2025-10-05 01:55:22.203085,11.343917888381187,Ativo,0,Sudeste,GO
288,42,4912,Pronamp,Milho,322424.2288179553,2025-03-13 01:55:22.166136,2025-09-14 01:55:22.203089,6.8663664690557695,Ativo,0,Sul,MT
289,2,2494,Comercialização,Algodão,239444.8171433919,2024-11-04 01:55:22.166140,2025-11-29 01:55:22.203092,8.577670773245643,Ativo,0,Sul,PR
290,3,4385,Custeio,Soja,194447.9390298118,2024-08-05 01:55:22.166143,2025-10-21 01:55:22.203095,7.130542015860012,Ativo,0,Norte,SP
291,24,4552,Comercialização,Algodão,261220.6117319002,2023-09-15 01:55:22.166147,2025-12-01 01:55:22.203099,11.25141836766838,Ativo,0,Sudeste,SP
292,13,2488,Pronaf,Café,183490.10602652247,2024-12-31 01:55:22.166150,2026-06-05 01:55:22.203102,12.304532400270727,Ativo,0,Norte,BA
293,40,4409,Custeio,Café,408489.46568390494,2023-10-17 01:55:22.166154,2025-08-29 01:55:22.203106,9.747853514958184,Vencido,114,Sul,MG
294,37,1817,Comercialização,Cana-de-açúcar,427086.56964700203,2024-10-01 01:55:22.166157,2026-06-03 01:55:22.203109,8.605112233022037,Ativo,0,Sul,BA
295,36,1387,Custeio,Cana-de-açúcar,262088.71439192968,2024-11-21 01:55:22.166161,2026-01-20 01:55:22.203113,11.866731976362017,Liquidado,0,Sudeste,GO
296,36,3790,Investimento,Milho,331585.9683238148,2023-12-08 01:55:22.166164,2026-03-19 01:55:22.203116,7.498899152030675,Vencido,57,Sudeste,MT
297,27,4758,Pronamp,Milho,320428.44726284733,2024-05-28 01:55:22.166168,2026-01-08 01:55:22.203119,6.66122737714515,Ativo,0,Sul,SP
298,20,4161,Pronaf,Cana-de-açúcar,440735.7065500893,2023-11-07 01:55:22.166172,2025-10-27 01:55:22.203123,5.6576076557471,Liquidado,0,Norte,SP
299,5,4955,Comercialização,Soja,136024.15002636527,2024-08-16 01:55:22.166175,2026-06-22 01:55:22.203126,8.320406625159887,Ativo,0,Sudeste,MG
300,40,2088,Comercialização,Cana-de-açúcar,207852.92960604318,2023-08-17 01:55:22.166179,2025-12-05 01:55:22.203129,6.340433551970783,Liquidado,0,Sudeste,RS
301,24,3937,Investimento,Milho,396367.39854112524,2024-11-01 01:55:22.166182,2025-12-05 01:55:22.203133,11.35196664609275,Ativo,0,Sudeste,RS
302,11,2237,Pronamp,Algodão,382443.1776290944,2025-04-20 01:55:22.166186,2026-06-04 01:55:22.203136,8.942250247513856,Ativo,0,Sudeste,BA
303,16,4449,Custeio,Soja,137827.44186811894,2023-12-02 01:55:22.166189,2025-12-26 01:55:22.203140,7.477895561081144,Ativo,0,Sul,SP
304,29,2866,Comercialização,Milho,150215.97561221046,2024-09-28 01:55:22.166193,2026-01-11 01:55:22.203143,7.3635421501290494,Ativo,0,Centro-Oeste,SP
305,45,2643,Comercialização,Café,394226.5654489688,2024-08-04 01:55:22.166196,2026-02-05 01:55:22.203146,8.314785521253306,Vencido,30,Sul,MG
306,14,1733,Custeio,Café,186346.64634433077,2023-11-20 01:55:22.166200,2026-05-30 01:55:22.203150,9.880240478871727,Ativo,0,Norte,RS
307,34,1061,Pronaf,Café,274801.41771830636,2024-08-24 01:55:22.166203,2025-09-14 01:55:22.203153,8.147232560361601,Ativo,0,Sul,MT
308,16,2075,Pronamp,Soja,197972.28274662417,2024-12-30 01:55:22.166207,2026-03-16 01:55:22.203157,8.2139030967006,Ativo,0,Sul,BA
309,18,684,Investimento,Cana-de-açúcar,219745.35496872844,2023-12-19 01:55:22.166210,2026-07-05 01:55:22.203160,8.781617780296116,Ativo,0,Nordeste,GO
310,25,1614,Pronamp,Algodão,226935.74279655376,2024-04-04 01:55:22.166215,2026-02-09 01:55:22.203164,9.677394590545742,Ativo,0,Norte,MT
311,24,2868,Pronaf,Milho,237421.92270605877,2025-02-22 01:55:22.166218,2025-11-21 01:55:22.203168,10.156129607179007,Ativo,0,Sul,GO
312,43,4924,Pronaf,Algodão,379930.7788375148,2025-06-22 01:55:22.166222,2026-01-06 01:55:22.203171,11.418288114767178,Ativo,0,Norte,SP
313,9,1986,Investimento,Soja,201299.52759338077,2023-09-21 01:55:22.166226,2026-02-19 01:55:22.203175,7.696137318542179,Ativo,0,Sul,GO
314,41,3940,Comercialização,Milho,221749.85922649296,2024-05-25 01:55:22.166229,2025-10-06 01:55:22.203178,8.409357939323598,Ativo,0,Nordeste,SP
315,14,3716,Pronaf,Soja,276955.4169999991,2024-08-14 01:55:22.166233,2025-12-17 01:55:22.203181,8.782469373327665,Ativo,0,Nordeste,MT
316,48,4368,Pronaf,Soja,464726.9585388526,2024-07-27 01:55:22.166236,2025-08-26 01:55:22.203185,9.517888777223908,Ativo,0,Norte,RS
317,46,3011,Pronamp,Milho,344189.1893333595,2024-01-29 01:55:22.166240,2025-11-01 01:55:22.203188,7.648938934527497,Ativo,0,Sudeste,GO
318,26,3266,Comercialização,Milho,259018.15006722687,2023-07-25 01:55:22.166243,2026-03-16 01:55:22.203192,8.277785985532821,Liquidado,0,Norte,MG
319,49,4683,Custeio,Café,267532.6592363369,2024-06-19 01:55:22.166247,2025-12-28 01:55:22.203195,9.019553377159973,Vencido,102,Nordeste,BA
